model,epoch,val_loss,val_f1_macro,thresholds
mono_pan_bert-base-multilingual-cased_1,3.0,0.4828142821788788,0.2472870456429451,"0.1,0.2,0.55,0.1,0.15000000000000002,0.3"
mono_pan_bert-base-multilingual-cased_1,4.0,0.4699423313140869,0.3298842872587689,"0.1,0.2,0.55,0.1,0.15000000000000002,0.3"
mono_pan_bert-base-multilingual-cased_1,5.0,0.468485027551651,0.35624919603110966,"0.1,0.2,0.55,0.1,0.15000000000000002,0.3"
mono_pan_bert-base-multilingual-cased_1,5.0,0.468485027551651,0.35624919603110966,"0.1,0.2,0.55,0.1,0.15000000000000002,0.3"
mono_pan_bert-base-multilingual-cased_1,5.0,0.47029006481170654,0.3538901311967266,"0.1,0.2,0.55,0.1,0.15000000000000002,0.3"
mono_spa_bert-base-multilingual-cased_1,1.0,0.48027411103248596,0.21700516647181478,"0.4,0.35000000000000003,0.15000000000000002,0.4,0.45,0.25"
mono_spa_bert-base-multilingual-cased_1,2.0,0.44328147172927856,0.3184972371009999,"0.4,0.35000000000000003,0.15000000000000002,0.4,0.45,0.25"
mono_spa_bert-base-multilingual-cased_1,3.0,0.4529067277908325,0.36521918790956426,"0.4,0.35000000000000003,0.15000000000000002,0.4,0.45,0.25"
mono_spa_bert-base-multilingual-cased_1,4.0,0.4651459753513336,0.3267820893688156,"0.4,0.35000000000000003,0.15000000000000002,0.4,0.45,0.25"
mono_spa_bert-base-multilingual-cased_1,5.0,0.47129714488983154,0.35532368773425455,"0.4,0.35000000000000003,0.15000000000000002,0.4,0.45,0.25"
mono_spa_bert-base-multilingual-cased_1,5.0,0.4529067277908325,0.36521918790956426,"0.4,0.35000000000000003,0.15000000000000002,0.4,0.45,0.25"
mono_spa_bert-base-multilingual-cased_1,5.0,0.43430083990097046,0.3352696334479304,"0.4,0.35000000000000003,0.15000000000000002,0.4,0.45,0.25"
mono_swa_bert-base-multilingual-cased_1,1.0,0.502347469329834,0.4100219028637209,"0.55,0.45,0.25,0.15000000000000002,0.4,0.25"
mono_swa_bert-base-multilingual-cased_1,2.0,0.4715982973575592,0.30626963914533184,"0.55,0.45,0.25,0.15000000000000002,0.4,0.25"
mono_swa_bert-base-multilingual-cased_1,3.0,0.4576012194156647,0.4371694685130714,"0.55,0.45,0.25,0.15000000000000002,0.4,0.25"
mono_swa_bert-base-multilingual-cased_1,4.0,0.4781906306743622,0.5124797641845619,"0.55,0.45,0.25,0.15000000000000002,0.4,0.25"
mono_swa_bert-base-multilingual-cased_1,5.0,0.48534107208251953,0.5149442287560483,"0.55,0.45,0.25,0.15000000000000002,0.4,0.25"
mono_swa_bert-base-multilingual-cased_1,5.0,0.48534107208251953,0.5149442287560483,"0.55,0.45,0.25,0.15000000000000002,0.4,0.25"
mono_swa_bert-base-multilingual-cased_1,5.0,0.5137516260147095,0.48840396809224,"0.55,0.45,0.25,0.15000000000000002,0.4,0.25"
mono_tel_bert-base-multilingual-cased_1,1.0,0.4008173942565918,0.021169354838709676,"0.1,0.05,0.05,0.15000000000000002,0.4,0.35000000000000003"
mono_tel_bert-base-multilingual-cased_1,2.0,0.39219942688941956,0.0,"0.1,0.05,0.05,0.15000000000000002,0.4,0.35000000000000003"
mono_tel_bert-base-multilingual-cased_1,3.0,0.3830747902393341,0.16297231575009352,"0.1,0.05,0.05,0.15000000000000002,0.4,0.35000000000000003"
mono_tel_bert-base-multilingual-cased_1,4.0,0.3821209669113159,0.1325030558636154,"0.1,0.05,0.05,0.15000000000000002,0.4,0.35000000000000003"
mono_tel_bert-base-multilingual-cased_1,5.0,0.38603514432907104,0.19061481589571475,"0.1,0.05,0.05,0.15000000000000002,0.4,0.35000000000000003"
mono_tel_bert-base-multilingual-cased_1,5.0,0.38603514432907104,0.19061481589571475,"0.1,0.05,0.05,0.15000000000000002,0.4,0.35000000000000003"
mono_tel_bert-base-multilingual-cased_1,5.0,0.35530978441238403,0.19211778090315415,"0.1,0.05,0.05,0.15000000000000002,0.4,0.35000000000000003"
mono_tur_bert-base-multilingual-cased_1,1.0,0.44656381011009216,0.10862324524602769,"0.6000000000000001,0.45,0.25,0.6000000000000001,0.2,0.15000000000000002"
mono_tur_bert-base-multilingual-cased_1,2.0,0.41087284684181213,0.3390305282923902,"0.6000000000000001,0.45,0.25,0.6000000000000001,0.2,0.15000000000000002"
mono_tur_bert-base-multilingual-cased_1,3.0,0.3821423649787903,0.32669943329841805,"0.6000000000000001,0.45,0.25,0.6000000000000001,0.2,0.15000000000000002"
mono_tur_bert-base-multilingual-cased_1,4.0,0.4200694262981415,0.30777050372795056,"0.6000000000000001,0.45,0.25,0.6000000000000001,0.2,0.15000000000000002"
mono_tur_bert-base-multilingual-cased_1,5.0,0.4122251868247986,0.317755376344086,"0.6000000000000001,0.45,0.25,0.6000000000000001,0.2,0.15000000000000002"
mono_tur_bert-base-multilingual-cased_1,5.0,0.41087284684181213,0.3390305282923902,"0.6000000000000001,0.45,0.25,0.6000000000000001,0.2,0.15000000000000002"
mono_tur_bert-base-multilingual-cased_1,5.0,0.45639553666114807,0.3168789942951417,"0.6000000000000001,0.45,0.25,0.6000000000000001,0.2,0.15000000000000002"
mono_urd_bert-base-multilingual-cased_1,1.0,0.6420364379882812,0.7572340860607985,"0.05,0.4,0.45,0.5,0.5,0.45"
mono_urd_bert-base-multilingual-cased_1,2.0,0.6255950927734375,0.7531923870042895,"0.05,0.4,0.45,0.5,0.5,0.45"
mono_urd_bert-base-multilingual-cased_1,3.0,0.6402568221092224,0.728673342960143,"0.05,0.4,0.45,0.5,0.5,0.45"
mono_urd_bert-base-multilingual-cased_1,4.0,0.739363968372345,0.6771347034078522,"0.05,0.4,0.45,0.5,0.5,0.45"
mono_urd_bert-base-multilingual-cased_1,5.0,0.7398152351379395,0.6992270272969728,"0.05,0.4,0.45,0.5,0.5,0.45"
mono_urd_bert-base-multilingual-cased_1,5.0,0.6420364379882812,0.7572340860607985,"0.05,0.4,0.45,0.5,0.5,0.45"
mono_urd_bert-base-multilingual-cased_1,5.0,0.6189600229263306,0.7764465021271132,"0.05,0.4,0.45,0.5,0.5,0.45"
mono_zho_bert-base-multilingual-cased_1,1.0,0.26897132396698,0.1603296391020176,"0.25,0.3,0.45,0.15000000000000002,0.2,0.3"
mono_zho_bert-base-multilingual-cased_1,2.0,0.25347602367401123,0.21439779474130619,"0.25,0.3,0.45,0.15000000000000002,0.2,0.3"
mono_zho_bert-base-multilingual-cased_1,3.0,0.2494715452194214,0.21493428912783752,"0.25,0.3,0.45,0.15000000000000002,0.2,0.3"
mono_zho_bert-base-multilingual-cased_1,4.0,0.24338950216770172,0.23620774058590724,"0.25,0.3,0.45,0.15000000000000002,0.2,0.3"
mono_zho_bert-base-multilingual-cased_1,5.0,0.24021627008914948,0.34220169480170304,"0.25,0.3,0.45,0.15000000000000002,0.2,0.3"
mono_zho_bert-base-multilingual-cased_1,5.0,0.24021627008914948,0.34220169480170304,"0.25,0.3,0.45,0.15000000000000002,0.2,0.3"
mono_zho_bert-base-multilingual-cased_1,5.0,0.2689287066459656,0.32171628816180825,"0.25,0.3,0.45,0.15000000000000002,0.2,0.3"
mono_amh_microsoft_mdeberta-v3-base_2,1.0,0.52481609582901,0.24465296395591304,"0.15000000000000002,0.2,0.2,0.15000000000000002,0.15000000000000002,0.2"
mono_amh_microsoft_mdeberta-v3-base_2,2.0,0.5058889985084534,0.2434905938684276,"0.15000000000000002,0.2,0.2,0.15000000000000002,0.15000000000000002,0.2"
mono_amh_microsoft_mdeberta-v3-base_2,3.0,0.5028597116470337,0.2246173660406745,"0.15000000000000002,0.2,0.2,0.15000000000000002,0.15000000000000002,0.2"
mono_amh_microsoft_mdeberta-v3-base_2,4.0,0.5048378705978394,0.2545997019495619,"0.15000000000000002,0.2,0.2,0.15000000000000002,0.15000000000000002,0.2"
mono_amh_microsoft_mdeberta-v3-base_2,5.0,0.505394458770752,0.27245817245817244,"0.15000000000000002,0.2,0.2,0.15000000000000002,0.15000000000000002,0.2"
mono_amh_microsoft_mdeberta-v3-base_2,5.0,0.505394458770752,0.27245817245817244,"0.15000000000000002,0.2,0.2,0.15000000000000002,0.15000000000000002,0.2"
mono_amh_microsoft_mdeberta-v3-base_2,5.0,0.49807438254356384,0.25603284301896906,"0.15000000000000002,0.2,0.2,0.15000000000000002,0.15000000000000002,0.2"
mono_arb_microsoft_mdeberta-v3-base_2,1.0,0.3772273659706116,0.33757361607775055,"0.45,0.1,0.3,0.15000000000000002,0.3,0.3"
mono_arb_microsoft_mdeberta-v3-base_2,2.0,0.37214896082878113,0.38845920002429724,"0.45,0.1,0.3,0.15000000000000002,0.3,0.3"
mono_arb_microsoft_mdeberta-v3-base_2,3.0,0.40678250789642334,0.38555771060401645,"0.45,0.1,0.3,0.15000000000000002,0.3,0.3"
mono_arb_microsoft_mdeberta-v3-base_2,4.0,0.39750030636787415,0.38451234824141983,"0.45,0.1,0.3,0.15000000000000002,0.3,0.3"
mono_arb_microsoft_mdeberta-v3-base_2,5.0,0.39908966422080994,0.38588071907112026,"0.45,0.1,0.3,0.15000000000000002,0.3,0.3"
mono_arb_microsoft_mdeberta-v3-base_2,5.0,0.37214896082878113,0.38845920002429724,"0.45,0.1,0.3,0.15000000000000002,0.3,0.3"
mono_arb_microsoft_mdeberta-v3-base_2,5.0,0.38770294189453125,0.39243261796084106,"0.45,0.1,0.3,0.15000000000000002,0.3,0.3"
mono_ben_microsoft_mdeberta-v3-base_2,1.0,0.21610218286514282,0.011363636363636362,"0.15000000000000002,0.45,0.15000000000000002,0.1,0.05,0.05"
mono_ben_microsoft_mdeberta-v3-base_2,2.0,0.2063804268836975,0.0748792270531401,"0.15000000000000002,0.45,0.15000000000000002,0.1,0.05,0.05"
mono_ben_microsoft_mdeberta-v3-base_2,3.0,0.19634512066841125,0.09813874788494077,"0.15000000000000002,0.45,0.15000000000000002,0.1,0.05,0.05"
mono_ben_microsoft_mdeberta-v3-base_2,4.0,0.20067377388477325,0.09055876685934489,"0.15000000000000002,0.45,0.15000000000000002,0.1,0.05,0.05"
mono_ben_microsoft_mdeberta-v3-base_2,5.0,0.20557929575443268,0.09298245614035087,"0.15000000000000002,0.45,0.15000000000000002,0.1,0.05,0.05"
mono_ben_microsoft_mdeberta-v3-base_2,5.0,0.19634512066841125,0.09813874788494077,"0.15000000000000002,0.45,0.15000000000000002,0.1,0.05,0.05"
mono_ben_microsoft_mdeberta-v3-base_2,5.0,0.21854433417320251,0.10033167495854063,"0.15000000000000002,0.45,0.15000000000000002,0.1,0.05,0.05"
mono_deu_microsoft_mdeberta-v3-base_2,1.0,0.48596641421318054,0.08955223880597014,"0.2,0.15000000000000002,0.25,0.3,0.1,0.1"
mono_deu_microsoft_mdeberta-v3-base_2,2.0,0.480156809091568,0.25744256050186703,"0.2,0.15000000000000002,0.25,0.3,0.1,0.1"
mono_deu_microsoft_mdeberta-v3-base_2,3.0,0.48965075612068176,0.25492359376691204,"0.2,0.15000000000000002,0.25,0.3,0.1,0.1"
mono_deu_microsoft_mdeberta-v3-base_2,4.0,0.514240026473999,0.31998262799783117,"0.2,0.15000000000000002,0.25,0.3,0.1,0.1"
mono_deu_microsoft_mdeberta-v3-base_2,5.0,0.5186402201652527,0.3311980351093733,"0.2,0.15000000000000002,0.25,0.3,0.1,0.1"
mono_deu_microsoft_mdeberta-v3-base_2,5.0,0.5186402201652527,0.3311980351093733,"0.2,0.15000000000000002,0.25,0.3,0.1,0.1"
mono_deu_microsoft_mdeberta-v3-base_2,5.0,0.5162712931632996,0.36275012659608663,"0.2,0.15000000000000002,0.25,0.3,0.1,0.1"
mono_eng_microsoft_mdeberta-v3-base_2,1.0,0.4038730263710022,0.2072188098540387,"0.1,0.35000000000000003,0.4,0.15000000000000002,0.1,0.45"
mono_eng_microsoft_mdeberta-v3-base_2,2.0,0.39446642994880676,0.23203067146398793,"0.1,0.35000000000000003,0.4,0.15000000000000002,0.1,0.45"
mono_eng_microsoft_mdeberta-v3-base_2,3.0,0.4065767228603363,0.27785822262296583,"0.1,0.35000000000000003,0.4,0.15000000000000002,0.1,0.45"
mono_eng_microsoft_mdeberta-v3-base_2,4.0,0.4244685769081116,0.3034431260824437,"0.1,0.35000000000000003,0.4,0.15000000000000002,0.1,0.45"
mono_eng_microsoft_mdeberta-v3-base_2,5.0,0.42069336771965027,0.3162144542478597,"0.1,0.35000000000000003,0.4,0.15000000000000002,0.1,0.45"
mono_eng_microsoft_mdeberta-v3-base_2,5.0,0.42069336771965027,0.3162144542478597,"0.1,0.35000000000000003,0.4,0.15000000000000002,0.1,0.45"
mono_eng_microsoft_mdeberta-v3-base_2,5.0,0.38328859210014343,0.2616637012771515,"0.1,0.35000000000000003,0.4,0.15000000000000002,0.1,0.45"
mono_fas_microsoft_mdeberta-v3-base_2,1.0,0.3571697473526001,0.13043478260869565,"0.1,0.15000000000000002,0.4,0.15000000000000002,0.15000000000000002,0.1"
mono_fas_microsoft_mdeberta-v3-base_2,2.0,0.3423081040382385,0.13150492264416316,"0.1,0.15000000000000002,0.4,0.15000000000000002,0.15000000000000002,0.1"
mono_fas_microsoft_mdeberta-v3-base_2,3.0,0.34632232785224915,0.19189079574408238,"0.1,0.15000000000000002,0.4,0.15000000000000002,0.15000000000000002,0.1"
mono_fas_microsoft_mdeberta-v3-base_2,4.0,0.3443009853363037,0.21203735289101142,"0.1,0.15000000000000002,0.4,0.15000000000000002,0.15000000000000002,0.1"
mono_fas_microsoft_mdeberta-v3-base_2,5.0,0.35791993141174316,0.20741006960519157,"0.1,0.15000000000000002,0.4,0.15000000000000002,0.15000000000000002,0.1"
mono_fas_microsoft_mdeberta-v3-base_2,5.0,0.3443009853363037,0.21203735289101142,"0.1,0.15000000000000002,0.4,0.15000000000000002,0.15000000000000002,0.1"
mono_fas_microsoft_mdeberta-v3-base_2,5.0,0.37004420161247253,0.2556224976477454,"0.1,0.15000000000000002,0.4,0.15000000000000002,0.15000000000000002,0.1"
mono_hau_microsoft_mdeberta-v3-base_2,1.0,0.08185681700706482,0.0,"0.05,0.05,0.1,0.05,0.05,0.05"
mono_hau_microsoft_mdeberta-v3-base_2,2.0,0.07977042347192764,0.0,"0.05,0.05,0.1,0.05,0.05,0.05"
mono_hau_microsoft_mdeberta-v3-base_2,3.0,0.0772438645362854,0.0,"0.05,0.05,0.1,0.05,0.05,0.05"
mono_hau_microsoft_mdeberta-v3-base_2,4.0,0.07737363874912262,0.0,"0.05,0.05,0.1,0.05,0.05,0.05"
mono_hau_microsoft_mdeberta-v3-base_2,5.0,0.07639318704605103,0.0,"0.05,0.05,0.1,0.05,0.05,0.05"
mono_hau_microsoft_mdeberta-v3-base_2,5.0,0.08185681700706482,0.0,"0.05,0.05,0.1,0.05,0.05,0.05"
mono_hau_microsoft_mdeberta-v3-base_2,5.0,0.08826678991317749,0.0,"0.05,0.05,0.1,0.05,0.05,0.05"
mono_hin_microsoft_mdeberta-v3-base_2,1.0,0.5768599510192871,0.6131089493328314,"0.15000000000000002,0.25,0.15000000000000002,0.3,0.35000000000000003,0.25"
mono_hin_microsoft_mdeberta-v3-base_2,2.0,0.5711686611175537,0.5466269227983496,"0.15000000000000002,0.25,0.15000000000000002,0.3,0.35000000000000003,0.25"
mono_hin_microsoft_mdeberta-v3-base_2,3.0,0.5766700506210327,0.5845879613858193,"0.15000000000000002,0.25,0.15000000000000002,0.3,0.35000000000000003,0.25"
mono_hin_microsoft_mdeberta-v3-base_2,4.0,0.5830071568489075,0.5962520475296529,"0.15000000000000002,0.25,0.15000000000000002,0.3,0.35000000000000003,0.25"
mono_hin_microsoft_mdeberta-v3-base_2,5.0,0.5642703771591187,0.6334391665779942,"0.15000000000000002,0.25,0.15000000000000002,0.3,0.35000000000000003,0.25"
mono_hin_microsoft_mdeberta-v3-base_2,5.0,0.5642703771591187,0.6334391665779942,"0.15000000000000002,0.25,0.15000000000000002,0.3,0.35000000000000003,0.25"
mono_hin_microsoft_mdeberta-v3-base_2,5.0,0.5277026295661926,0.6534910761890923,"0.15000000000000002,0.25,0.15000000000000002,0.3,0.35000000000000003,0.25"
mono_khm_microsoft_mdeberta-v3-base_2,1.0,0.1984708458185196,0.1379440665154951,"0.2,0.1,0.05,0.2,0.25,0.15000000000000002"
mono_khm_microsoft_mdeberta-v3-base_2,2.0,0.19342957437038422,0.14526874435411022,"0.2,0.1,0.05,0.2,0.25,0.15000000000000002"
mono_khm_microsoft_mdeberta-v3-base_2,3.0,0.2030763477087021,0.20356836507119577,"0.2,0.1,0.05,0.2,0.25,0.15000000000000002"
mono_khm_microsoft_mdeberta-v3-base_2,4.0,0.22250878810882568,0.18283238060114326,"0.2,0.1,0.05,0.2,0.25,0.15000000000000002"
mono_khm_microsoft_mdeberta-v3-base_2,5.0,0.21679167449474335,0.20488659577388593,"0.2,0.1,0.05,0.2,0.25,0.15000000000000002"
mono_khm_microsoft_mdeberta-v3-base_2,5.0,0.21679167449474335,0.20488659577388593,"0.2,0.1,0.05,0.2,0.25,0.15000000000000002"
mono_khm_microsoft_mdeberta-v3-base_2,5.0,0.20038862526416779,0.21325938895492658,"0.2,0.1,0.05,0.2,0.25,0.15000000000000002"
mono_nep_microsoft_mdeberta-v3-base_2,1.0,0.3510836362838745,0.3395342511150839,"0.3,0.35000000000000003,0.2,0.4,0.2,0.3"
mono_nep_microsoft_mdeberta-v3-base_2,2.0,0.3171711564064026,0.4615239663101888,"0.3,0.35000000000000003,0.2,0.4,0.2,0.3"
mono_nep_microsoft_mdeberta-v3-base_2,3.0,0.2980593144893646,0.47948908026188586,"0.3,0.35000000000000003,0.2,0.4,0.2,0.3"
mono_nep_microsoft_mdeberta-v3-base_2,4.0,0.2873113751411438,0.4839856629604957,"0.3,0.35000000000000003,0.2,0.4,0.2,0.3"
mono_nep_microsoft_mdeberta-v3-base_2,5.0,0.2952865958213806,0.4943294145653571,"0.3,0.35000000000000003,0.2,0.4,0.2,0.3"
mono_nep_microsoft_mdeberta-v3-base_2,5.0,0.2952865958213806,0.4943294145653571,"0.3,0.35000000000000003,0.2,0.4,0.2,0.3"
mono_nep_microsoft_mdeberta-v3-base_2,5.0,0.3138869106769562,0.4986735156548301,"0.3,0.35000000000000003,0.2,0.4,0.2,0.3"
mono_ori_microsoft_mdeberta-v3-base_2,1.0,0.18133218586444855,0.0,"0.1,0.3,0.05,0.15000000000000002,0.05,0.1"
mono_ori_microsoft_mdeberta-v3-base_2,2.0,0.1778670698404312,0.0,"0.1,0.3,0.05,0.15000000000000002,0.05,0.1"
mono_ori_microsoft_mdeberta-v3-base_2,3.0,0.16890819370746613,0.0,"0.1,0.3,0.05,0.15000000000000002,0.05,0.1"
mono_ori_microsoft_mdeberta-v3-base_2,4.0,0.16427089273929596,0.0,"0.1,0.3,0.05,0.15000000000000002,0.05,0.1"
mono_ori_microsoft_mdeberta-v3-base_2,5.0,0.15881361067295074,0.04292929292929293,"0.1,0.3,0.05,0.15000000000000002,0.05,0.1"
mono_ori_microsoft_mdeberta-v3-base_2,5.0,0.15881361067295074,0.04292929292929293,"0.1,0.3,0.05,0.15000000000000002,0.05,0.1"
mono_ori_microsoft_mdeberta-v3-base_2,5.0,0.21648123860359192,0.024691358024691357,"0.1,0.3,0.05,0.15000000000000002,0.05,0.1"
mono_pan_microsoft_mdeberta-v3-base_2,1.0,0.5164781212806702,0.06734006734006734,"0.2,0.3,0.15000000000000002,0.1,0.25,0.4"
mono_pan_microsoft_mdeberta-v3-base_2,2.0,0.46963590383529663,0.12156862745098039,"0.2,0.3,0.15000000000000002,0.1,0.25,0.4"
mono_pan_microsoft_mdeberta-v3-base_2,3.0,0.46126624941825867,0.2968240940810343,"0.2,0.3,0.15000000000000002,0.1,0.25,0.4"
mono_pan_microsoft_mdeberta-v3-base_2,4.0,0.4668594300746918,0.31252084157643817,"0.2,0.3,0.15000000000000002,0.1,0.25,0.4"
mono_pan_microsoft_mdeberta-v3-base_2,5.0,0.45941558480262756,0.35149914763885354,"0.2,0.3,0.15000000000000002,0.1,0.25,0.4"
mono_pan_microsoft_mdeberta-v3-base_2,5.0,0.45941558480262756,0.35149914763885354,"0.2,0.3,0.15000000000000002,0.1,0.25,0.4"
mono_pan_microsoft_mdeberta-v3-base_2,5.0,0.46049755811691284,0.365502799691249,"0.2,0.3,0.15000000000000002,0.1,0.25,0.4"
mono_spa_microsoft_mdeberta-v3-base_2,1.0,0.4539201259613037,0.27034591215463405,"0.25,0.2,0.05,0.1,0.1,0.15000000000000002"
mono_spa_microsoft_mdeberta-v3-base_2,2.0,0.44006597995758057,0.2669141954339134,"0.25,0.2,0.05,0.1,0.1,0.15000000000000002"
mono_spa_microsoft_mdeberta-v3-base_2,3.0,0.4364177882671356,0.27093166689940884,"0.25,0.2,0.05,0.1,0.1,0.15000000000000002"
mono_spa_microsoft_mdeberta-v3-base_2,4.0,0.4512903094291687,0.2731186376274089,"0.25,0.2,0.05,0.1,0.1,0.15000000000000002"
mono_spa_microsoft_mdeberta-v3-base_2,5.0,0.45173290371894836,0.331529360015458,"0.25,0.2,0.05,0.1,0.1,0.15000000000000002"
mono_spa_microsoft_mdeberta-v3-base_2,5.0,0.45173290371894836,0.331529360015458,"0.25,0.2,0.05,0.1,0.1,0.15000000000000002"
mono_spa_microsoft_mdeberta-v3-base_2,5.0,0.4420027434825897,0.33056306651017603,"0.25,0.2,0.05,0.1,0.1,0.15000000000000002"
mono_swa_microsoft_mdeberta-v3-base_2,1.0,0.5136279463768005,0.3235076407025413,"0.45,0.3,0.2,0.25,0.35000000000000003,0.45"
mono_swa_microsoft_mdeberta-v3-base_2,2.0,0.47348088026046753,0.32193896662834126,"0.45,0.3,0.2,0.25,0.35000000000000003,0.45"
mono_swa_microsoft_mdeberta-v3-base_2,3.0,0.5021867156028748,0.39400464867297974,"0.45,0.3,0.2,0.25,0.35000000000000003,0.45"
mono_swa_microsoft_mdeberta-v3-base_2,4.0,0.47179141640663147,0.49243003129113266,"0.45,0.3,0.2,0.25,0.35000000000000003,0.45"
mono_swa_microsoft_mdeberta-v3-base_2,5.0,0.47344839572906494,0.5162765648000776,"0.45,0.3,0.2,0.25,0.35000000000000003,0.45"
mono_swa_microsoft_mdeberta-v3-base_2,5.0,0.47344839572906494,0.5162765648000776,"0.45,0.3,0.2,0.25,0.35000000000000003,0.45"
mono_swa_microsoft_mdeberta-v3-base_2,5.0,0.4791371524333954,0.5100323210948962,"0.45,0.3,0.2,0.25,0.35000000000000003,0.45"
mono_tel_microsoft_mdeberta-v3-base_2,1.0,0.40205952525138855,0.01932367149758454,"0.15000000000000002,0.25,0.05,0.1,0.4,0.35000000000000003"
mono_tel_microsoft_mdeberta-v3-base_2,2.0,0.37890908122062683,0.09503063308373043,"0.15000000000000002,0.25,0.05,0.1,0.4,0.35000000000000003"
mono_tel_microsoft_mdeberta-v3-base_2,3.0,0.3707734942436218,0.1653173753021314,"0.15000000000000002,0.25,0.05,0.1,0.4,0.35000000000000003"
mono_tel_microsoft_mdeberta-v3-base_2,4.0,0.36993440985679626,0.11131313131313131,"0.15000000000000002,0.25,0.05,0.1,0.4,0.35000000000000003"
mono_tel_microsoft_mdeberta-v3-base_2,5.0,0.3717149794101715,0.16920442732220387,"0.15000000000000002,0.25,0.05,0.1,0.4,0.35000000000000003"
mono_tel_microsoft_mdeberta-v3-base_2,5.0,0.3717149794101715,0.16920442732220387,"0.15000000000000002,0.25,0.05,0.1,0.4,0.35000000000000003"
mono_tel_microsoft_mdeberta-v3-base_2,5.0,0.33826836943626404,0.1546459365870548,"0.15000000000000002,0.25,0.05,0.1,0.4,0.35000000000000003"
mono_tur_microsoft_mdeberta-v3-base_2,1.0,0.4366213083267212,0.1944891408562258,"0.3,0.4,0.2,0.35000000000000003,0.15000000000000002,0.05"
mono_tur_microsoft_mdeberta-v3-base_2,2.0,0.3609749376773834,0.35831505861439883,"0.3,0.4,0.2,0.35000000000000003,0.15000000000000002,0.05"
mono_tur_microsoft_mdeberta-v3-base_2,3.0,0.3801199495792389,0.350422610443576,"0.3,0.4,0.2,0.35000000000000003,0.15000000000000002,0.05"
mono_tur_microsoft_mdeberta-v3-base_2,4.0,0.3853144943714142,0.3559175172457791,"0.3,0.4,0.2,0.35000000000000003,0.15000000000000002,0.05"
mono_tur_microsoft_mdeberta-v3-base_2,5.0,0.3935309946537018,0.34757513018382585,"0.3,0.4,0.2,0.35000000000000003,0.15000000000000002,0.05"
mono_tur_microsoft_mdeberta-v3-base_2,5.0,0.3609749376773834,0.35831505861439883,"0.3,0.4,0.2,0.35000000000000003,0.15000000000000002,0.05"
mono_tur_microsoft_mdeberta-v3-base_2,5.0,0.3804950714111328,0.3503775614538999,"0.3,0.4,0.2,0.35000000000000003,0.15000000000000002,0.05"
mono_urd_microsoft_mdeberta-v3-base_2,1.0,0.593593418598175,0.7809701420994973,"0.4,0.4,0.3,0.35000000000000003,0.3,0.35000000000000003"
mono_urd_microsoft_mdeberta-v3-base_2,2.0,0.5842976570129395,0.7987254068532441,"0.4,0.4,0.3,0.35000000000000003,0.3,0.35000000000000003"
mono_urd_microsoft_mdeberta-v3-base_2,3.0,0.6550986170768738,0.7154609859210951,"0.4,0.4,0.3,0.35000000000000003,0.3,0.35000000000000003"
mono_urd_microsoft_mdeberta-v3-base_2,4.0,0.6385003328323364,0.7634184762407475,"0.4,0.4,0.3,0.35000000000000003,0.3,0.35000000000000003"
mono_urd_microsoft_mdeberta-v3-base_2,5.0,0.6641286015510559,0.7539225771487597,"0.4,0.4,0.3,0.35000000000000003,0.3,0.35000000000000003"
mono_urd_microsoft_mdeberta-v3-base_2,5.0,0.5842976570129395,0.7987254068532441,"0.4,0.4,0.3,0.35000000000000003,0.3,0.35000000000000003"
mono_urd_microsoft_mdeberta-v3-base_2,5.0,0.5356374382972717,0.8190156166111028,"0.4,0.4,0.3,0.35000000000000003,0.3,0.35000000000000003"
mono_zho_microsoft_mdeberta-v3-base_2,1.0,0.2586803138256073,0.14670263788968826,"0.5,0.5,0.25,0.3,0.2,0.2"
mono_zho_microsoft_mdeberta-v3-base_2,2.0,0.23289456963539124,0.2072973695528356,"0.5,0.5,0.25,0.3,0.2,0.2"
mono_zho_microsoft_mdeberta-v3-base_2,3.0,0.22968362271785736,0.22677630191861695,"0.5,0.5,0.25,0.3,0.2,0.2"
mono_zho_microsoft_mdeberta-v3-base_2,4.0,0.22455504536628723,0.22717083280463565,"0.5,0.5,0.25,0.3,0.2,0.2"
mono_zho_microsoft_mdeberta-v3-base_2,5.0,0.223952978849411,0.25555755180261114,"0.5,0.5,0.25,0.3,0.2,0.2"
mono_zho_microsoft_mdeberta-v3-base_2,5.0,0.223952978849411,0.25555755180261114,"0.5,0.5,0.25,0.3,0.2,0.2"
mono_zho_microsoft_mdeberta-v3-base_2,5.0,0.2674035429954529,0.24143526693105785,"0.5,0.5,0.25,0.3,0.2,0.2"
mono_amh_xlm-roberta-base_2,1.0,0.5478644371032715,0.144087069525666,"0.4,0.4,0.2,0.2,0.05,0.2"
mono_amh_xlm-roberta-base_2,2.0,0.5396031141281128,0.21838334384234015,"0.4,0.4,0.2,0.2,0.05,0.2"
mono_amh_xlm-roberta-base_2,3.0,0.5243077874183655,0.22984689766317487,"0.4,0.4,0.2,0.2,0.05,0.2"
mono_amh_xlm-roberta-base_2,4.0,0.5124584436416626,0.23809466215126593,"0.4,0.4,0.2,0.2,0.05,0.2"
mono_amh_xlm-roberta-base_2,5.0,0.509109377861023,0.2430704490600627,"0.4,0.4,0.2,0.2,0.05,0.2"
mono_amh_xlm-roberta-base_2,5.0,0.509109377861023,0.2430704490600627,"0.4,0.4,0.2,0.2,0.05,0.2"
