model,epoch,val_loss,val_f1_macro,thresholds
bert-base-chinese_3,4.0,0.12803664803504944,0.7566417170615644,"0.55,0.3,0.7000000000000001,0.4,0.5"
bert-base-chinese_3,5.0,0.1303223818540573,0.7616778726891086,"0.55,0.3,0.7000000000000001,0.4,0.5"
bert-base-chinese_3,5.0,0.1303223818540573,0.7616778726891086,"0.55,0.3,0.7000000000000001,0.4,0.5"
bert-base-chinese_3,5.0,0.15607979893684387,0.7421394538936406,"0.55,0.3,0.7000000000000001,0.4,0.5"
xlm-roberta-base_1,1.0,0.26097723841667175,0.6240974723101387,"0.25,0.45,0.45,0.3,0.4"
xlm-roberta-base_1,2.0,0.24022580683231354,0.651388056983737,"0.25,0.45,0.45,0.3,0.4"
xlm-roberta-base_1,3.0,0.24591569602489471,0.6783426629810794,"0.25,0.45,0.45,0.3,0.4"
xlm-roberta-base_1,4.0,0.2564251720905304,0.6772909446590577,"0.25,0.45,0.45,0.3,0.4"
xlm-roberta-base_1,5.0,0.27266451716423035,0.6767385372334475,"0.25,0.45,0.45,0.3,0.4"
xlm-roberta-base_1,5.0,0.24591569602489471,0.6783426629810794,"0.25,0.45,0.45,0.3,0.4"
xlm-roberta-base_1,5.0,0.23859795928001404,0.6828800611929101,"0.25,0.45,0.45,0.3,0.4"
xlm-roberta-base_2,1.0,0.26088663935661316,0.5888414145680633,"0.4,0.45,0.5,0.4,0.3"
xlm-roberta-base_2,2.0,0.2405015230178833,0.6608351117951766,"0.4,0.45,0.5,0.4,0.3"
xlm-roberta-base_2,3.0,0.24275049567222595,0.676781041494312,"0.4,0.45,0.5,0.4,0.3"
xlm-roberta-base_2,4.0,0.25029417872428894,0.6829972310911409,"0.4,0.45,0.5,0.4,0.3"
xlm-roberta-base_2,5.0,0.27280130982398987,0.6813284515233008,"0.4,0.45,0.5,0.4,0.3"
xlm-roberta-base_2,5.0,0.25029417872428894,0.6829972310911409,"0.4,0.45,0.5,0.4,0.3"
xlm-roberta-base_2,5.0,0.24693067371845245,0.6811136416827301,"0.4,0.45,0.5,0.4,0.3"
xlm-roberta-base_3,1.0,0.26766371726989746,0.6341887468866115,"0.45,0.45,0.45,0.45,0.35000000000000003"
xlm-roberta-base_3,2.0,0.23997046053409576,0.6506356399792137,"0.45,0.45,0.45,0.45,0.35000000000000003"
xlm-roberta-base_3,3.0,0.243448406457901,0.676757410279883,"0.45,0.45,0.45,0.45,0.35000000000000003"
xlm-roberta-base_3,4.0,0.2539765238761902,0.6803973226082154,"0.45,0.45,0.45,0.45,0.35000000000000003"
xlm-roberta-base_3,5.0,0.26742124557495117,0.6797037573808448,"0.45,0.45,0.45,0.45,0.35000000000000003"
xlm-roberta-base_3,5.0,0.2539765238761902,0.6803973226082154,"0.45,0.45,0.45,0.45,0.35000000000000003"
xlm-roberta-base_3,5.0,0.2468462884426117,0.6821798367781413,"0.45,0.45,0.45,0.45,0.35000000000000003"
bert-base-multilingual-cased_1,1.0,0.2709614932537079,0.593791980814786,"0.4,0.35000000000000003,0.55,0.35000000000000003,0.25"
bert-base-multilingual-cased_1,2.0,0.26362791657447815,0.6187417599419441,"0.4,0.35000000000000003,0.55,0.35000000000000003,0.25"
bert-base-multilingual-cased_1,3.0,0.2813682556152344,0.6307291129243097,"0.4,0.35000000000000003,0.55,0.35000000000000003,0.25"
bert-base-multilingual-cased_1,4.0,0.30429357290267944,0.6340742491724098,"0.4,0.35000000000000003,0.55,0.35000000000000003,0.25"
bert-base-multilingual-cased_1,5.0,0.3303457498550415,0.6220467003711714,"0.4,0.35000000000000003,0.55,0.35000000000000003,0.25"
bert-base-multilingual-cased_1,5.0,0.30429357290267944,0.6340742491724098,"0.4,0.35000000000000003,0.55,0.35000000000000003,0.25"
bert-base-multilingual-cased_1,5.0,0.3058524429798126,0.6302028605474178,"0.4,0.35000000000000003,0.55,0.35000000000000003,0.25"
bert-base-multilingual-cased_2,1.0,0.2681339681148529,0.5595179796906644,"0.3,0.2,0.45,0.4,0.35000000000000003"
bert-base-multilingual-cased_2,2.0,0.2641643285751343,0.6048178466945721,"0.3,0.2,0.45,0.4,0.35000000000000003"
bert-base-multilingual-cased_2,3.0,0.28179335594177246,0.632156817211959,"0.3,0.2,0.45,0.4,0.35000000000000003"
bert-base-multilingual-cased_2,4.0,0.30620795488357544,0.6292885255211963,"0.3,0.2,0.45,0.4,0.35000000000000003"
bert-base-multilingual-cased_2,5.0,0.3315907120704651,0.6213765132920226,"0.3,0.2,0.45,0.4,0.35000000000000003"
bert-base-multilingual-cased_2,5.0,0.28179335594177246,0.632156817211959,"0.3,0.2,0.45,0.4,0.35000000000000003"
bert-base-multilingual-cased_2,5.0,0.2819199562072754,0.6234728657952496,"0.3,0.2,0.45,0.4,0.35000000000000003"
bert-base-multilingual-cased_3,1.0,0.2695375084877014,0.6016341005951025,"0.35000000000000003,0.4,0.25,0.35000000000000003,0.3"
bert-base-multilingual-cased_3,2.0,0.2634507119655609,0.6039840321803671,"0.35000000000000003,0.4,0.25,0.35000000000000003,0.3"
bert-base-multilingual-cased_3,3.0,0.2882261872291565,0.6336775115771427,"0.35000000000000003,0.4,0.25,0.35000000000000003,0.3"
bert-base-multilingual-cased_3,4.0,0.3041267991065979,0.6393094490183837,"0.35000000000000003,0.4,0.25,0.35000000000000003,0.3"
bert-base-multilingual-cased_3,5.0,0.33501380681991577,0.6238753541540932,"0.35000000000000003,0.4,0.25,0.35000000000000003,0.3"
bert-base-multilingual-cased_3,5.0,0.3041267991065979,0.6393094490183837,"0.35000000000000003,0.4,0.25,0.35000000000000003,0.3"
bert-base-multilingual-cased_3,5.0,0.3043542504310608,0.6342332655740777,"0.35000000000000003,0.4,0.25,0.35000000000000003,0.3"
microsoft_mdeberta-v3-base_1,1.0,0.2540501654148102,0.6317722019608434,"0.35000000000000003,0.5,0.25,0.5,0.25"
microsoft_mdeberta-v3-base_1,2.0,0.2381458282470703,0.6629655809745522,"0.35000000000000003,0.5,0.25,0.5,0.25"
microsoft_mdeberta-v3-base_1,3.0,0.24658338725566864,0.6866955308724007,"0.35000000000000003,0.5,0.25,0.5,0.25"
microsoft_mdeberta-v3-base_1,4.0,0.26132914423942566,0.6864421980345469,"0.35000000000000003,0.5,0.25,0.5,0.25"
microsoft_mdeberta-v3-base_1,5.0,0.27967140078544617,0.6889343191222704,"0.35000000000000003,0.5,0.25,0.5,0.25"
microsoft_mdeberta-v3-base_1,5.0,0.27967140078544617,0.6889343191222704,"0.35000000000000003,0.5,0.25,0.5,0.25"
microsoft_mdeberta-v3-base_1,5.0,0.27485182881355286,0.6831722187933763,"0.35000000000000003,0.5,0.25,0.5,0.25"
microsoft_mdeberta-v3-base_2,1.0,0.2542363405227661,0.6205085641822453,"0.5,0.45,0.6000000000000001,0.45,0.3"
microsoft_mdeberta-v3-base_2,2.0,0.24637828767299652,0.6647487831491669,"0.5,0.45,0.6000000000000001,0.45,0.3"
microsoft_mdeberta-v3-base_2,3.0,0.24906378984451294,0.6841573472137219,"0.5,0.45,0.6000000000000001,0.45,0.3"
microsoft_mdeberta-v3-base_2,4.0,0.26733455061912537,0.68485509317492,"0.5,0.45,0.6000000000000001,0.45,0.3"
microsoft_mdeberta-v3-base_2,5.0,0.2873266637325287,0.6830287444443304,"0.5,0.45,0.6000000000000001,0.45,0.3"
microsoft_mdeberta-v3-base_2,5.0,0.26733455061912537,0.68485509317492,"0.5,0.45,0.6000000000000001,0.45,0.3"
microsoft_mdeberta-v3-base_2,5.0,0.25955262780189514,0.6906660415641319,"0.5,0.45,0.6000000000000001,0.45,0.3"
microsoft_mdeberta-v3-base_3,1.0,0.2570341229438782,0.6209137433809543,"0.4,0.55,0.4,0.5,0.3"
microsoft_mdeberta-v3-base_3,2.0,0.24264046549797058,0.673103138235189,"0.4,0.55,0.4,0.5,0.3"
microsoft_mdeberta-v3-base_3,3.0,0.2525648772716522,0.6821719413971601,"0.4,0.55,0.4,0.5,0.3"
microsoft_mdeberta-v3-base_3,4.0,0.2595334053039551,0.6892044937373963,"0.4,0.55,0.4,0.5,0.3"
microsoft_mdeberta-v3-base_3,5.0,0.28571656346321106,0.6814284806744249,"0.4,0.55,0.4,0.5,0.3"
microsoft_mdeberta-v3-base_3,5.0,0.2595334053039551,0.6892044937373963,"0.4,0.55,0.4,0.5,0.3"
microsoft_mdeberta-v3-base_3,5.0,0.25263357162475586,0.6935752074322517,"0.4,0.55,0.4,0.5,0.3"
mono_amh_microsoft_mdeberta-v3-base_1,1.0,0.37277084589004517,0.1646153846153846,"0.15000000000000002,0.45,0.05,0.05,0.15000000000000002"
mono_amh_microsoft_mdeberta-v3-base_1,2.0,0.32881736755371094,0.30952122364014845,"0.15000000000000002,0.45,0.05,0.05,0.15000000000000002"
mono_amh_microsoft_mdeberta-v3-base_1,3.0,0.3140111267566681,0.34694225320653693,"0.15000000000000002,0.45,0.05,0.05,0.15000000000000002"
mono_amh_microsoft_mdeberta-v3-base_1,4.0,0.315765917301178,0.33776357057459894,"0.15000000000000002,0.45,0.05,0.05,0.15000000000000002"
mono_amh_microsoft_mdeberta-v3-base_1,5.0,0.32466745376586914,0.3595275347311132,"0.15000000000000002,0.45,0.05,0.05,0.15000000000000002"
mono_amh_microsoft_mdeberta-v3-base_1,5.0,0.32466745376586914,0.3595275347311132,"0.15000000000000002,0.45,0.05,0.05,0.15000000000000002"
mono_amh_microsoft_mdeberta-v3-base_1,5.0,0.3115633726119995,0.3313928535531685,"0.15000000000000002,0.45,0.05,0.05,0.15000000000000002"
mono_arb_microsoft_mdeberta-v3-base_1,1.0,0.3444819748401642,0.16542440483609624,"0.5,0.05,0.25,0.45,0.05"
mono_arb_microsoft_mdeberta-v3-base_1,2.0,0.32315653562545776,0.2413511078422359,"0.5,0.05,0.25,0.45,0.05"
mono_arb_microsoft_mdeberta-v3-base_1,3.0,0.32846444845199585,0.3101586980665917,"0.5,0.05,0.25,0.45,0.05"
mono_arb_microsoft_mdeberta-v3-base_1,4.0,0.3449406325817108,0.30457476915551834,"0.5,0.05,0.25,0.45,0.05"
mono_arb_microsoft_mdeberta-v3-base_1,5.0,0.329759418964386,0.4311144895407715,"0.5,0.05,0.25,0.45,0.05"
mono_arb_microsoft_mdeberta-v3-base_1,5.0,0.329759418964386,0.4311144895407715,"0.5,0.05,0.25,0.45,0.05"
mono_arb_microsoft_mdeberta-v3-base_1,5.0,0.32394716143608093,0.42185847643893937,"0.5,0.05,0.25,0.45,0.05"
mono_ben_microsoft_mdeberta-v3-base_1,1.0,0.16461007297039032,0.14977973568281938,"0.6000000000000001,0.05,0.05,0.05,0.2"
mono_ben_microsoft_mdeberta-v3-base_1,2.0,0.17793701589107513,0.14187192118226602,"0.6000000000000001,0.05,0.05,0.05,0.2"
mono_ben_microsoft_mdeberta-v3-base_1,3.0,0.1592644304037094,0.153125,"0.6000000000000001,0.05,0.05,0.05,0.2"
mono_ben_microsoft_mdeberta-v3-base_1,4.0,0.16652140021324158,0.14935622317596567,"0.6000000000000001,0.05,0.05,0.05,0.2"
mono_ben_microsoft_mdeberta-v3-base_1,5.0,0.16791805624961853,0.14827586206896554,"0.6000000000000001,0.05,0.05,0.05,0.2"
mono_ben_microsoft_mdeberta-v3-base_1,5.0,0.1592644304037094,0.153125,"0.6000000000000001,0.05,0.05,0.05,0.2"
mono_ben_microsoft_mdeberta-v3-base_1,5.0,0.1749400496482849,0.1540229885057471,"0.6000000000000001,0.05,0.05,0.05,0.2"
mono_deu_microsoft_mdeberta-v3-base_1,1.0,0.38814106583595276,0.08623853211009175,"0.1,0.15000000000000002,0.3,0.15000000000000002,0.05"
mono_deu_microsoft_mdeberta-v3-base_1,2.0,0.38807323575019836,0.10994652406417112,"0.1,0.15000000000000002,0.3,0.15000000000000002,0.05"
mono_deu_microsoft_mdeberta-v3-base_1,3.0,0.403496116399765,0.15635450712898488,"0.1,0.15000000000000002,0.3,0.15000000000000002,0.05"
mono_deu_microsoft_mdeberta-v3-base_1,4.0,0.4042655825614929,0.21003300330033006,"0.1,0.15000000000000002,0.3,0.15000000000000002,0.05"
mono_deu_microsoft_mdeberta-v3-base_1,5.0,0.4114391803741455,0.19559228650137744,"0.1,0.15000000000000002,0.3,0.15000000000000002,0.05"
mono_deu_microsoft_mdeberta-v3-base_1,5.0,0.4042655825614929,0.21003300330033006,"0.1,0.15000000000000002,0.3,0.15000000000000002,0.05"
mono_deu_microsoft_mdeberta-v3-base_1,5.0,0.3892332911491394,0.26659125188536953,"0.1,0.15000000000000002,0.3,0.15000000000000002,0.05"
mono_eng_microsoft_mdeberta-v3-base_1,1.0,0.24825505912303925,0.12380952380952381,"0.5,0.4,0.15000000000000002,0.1,0.1"
mono_eng_microsoft_mdeberta-v3-base_1,2.0,0.2211155891418457,0.13846153846153847,"0.5,0.4,0.15000000000000002,0.1,0.1"
mono_eng_microsoft_mdeberta-v3-base_1,3.0,0.22594043612480164,0.17144992526158445,"0.5,0.4,0.15000000000000002,0.1,0.1"
mono_eng_microsoft_mdeberta-v3-base_1,4.0,0.22743763029575348,0.22667414889637114,"0.5,0.4,0.15000000000000002,0.1,0.1"
mono_eng_microsoft_mdeberta-v3-base_1,5.0,0.23046770691871643,0.2223728813559322,"0.5,0.4,0.15000000000000002,0.1,0.1"
mono_eng_microsoft_mdeberta-v3-base_1,5.0,0.22743763029575348,0.22667414889637114,"0.5,0.4,0.15000000000000002,0.1,0.1"
mono_eng_microsoft_mdeberta-v3-base_1,5.0,0.2178434133529663,0.21851389676687463,"0.5,0.4,0.15000000000000002,0.1,0.1"
mono_fas_microsoft_mdeberta-v3-base_1,1.0,0.3384018540382385,0.14758620689655172,"0.5,0.15000000000000002,0.45,0.2,0.2"
mono_fas_microsoft_mdeberta-v3-base_1,2.0,0.31265947222709656,0.250167672702884,"0.5,0.15000000000000002,0.45,0.2,0.2"
mono_fas_microsoft_mdeberta-v3-base_1,3.0,0.3127085864543915,0.37477707585673736,"0.5,0.15000000000000002,0.45,0.2,0.2"
mono_fas_microsoft_mdeberta-v3-base_1,4.0,0.291255921125412,0.37203627644003695,"0.5,0.15000000000000002,0.45,0.2,0.2"
mono_fas_microsoft_mdeberta-v3-base_1,5.0,0.27897578477859497,0.3678123320939629,"0.5,0.15000000000000002,0.45,0.2,0.2"
mono_fas_microsoft_mdeberta-v3-base_1,5.0,0.3127085864543915,0.37477707585673736,"0.5,0.15000000000000002,0.45,0.2,0.2"
mono_fas_microsoft_mdeberta-v3-base_1,5.0,0.3313254117965698,0.3609321514854488,"0.5,0.15000000000000002,0.45,0.2,0.2"
mono_hau_microsoft_mdeberta-v3-base_1,1.0,0.0863056480884552,0.0,"0.4,0.2,0.2,0.05,0.05"
mono_hau_microsoft_mdeberta-v3-base_1,2.0,0.0849536657333374,0.0,"0.4,0.2,0.2,0.05,0.05"
mono_hau_microsoft_mdeberta-v3-base_1,3.0,0.08454612642526627,0.0,"0.4,0.2,0.2,0.05,0.05"
mono_hau_microsoft_mdeberta-v3-base_1,4.0,0.08528498560190201,0.03333333333333333,"0.4,0.2,0.2,0.05,0.05"
mono_hau_microsoft_mdeberta-v3-base_1,5.0,0.08401782065629959,0.05,"0.4,0.2,0.2,0.05,0.05"
mono_hau_microsoft_mdeberta-v3-base_1,5.0,0.08401782065629959,0.05,"0.4,0.2,0.2,0.05,0.05"
mono_hau_microsoft_mdeberta-v3-base_1,5.0,0.07550337165594101,0.03265306122448979,"0.4,0.2,0.2,0.05,0.05"
mono_hin_microsoft_mdeberta-v3-base_1,1.0,0.45157691836357117,0.30415263748597077,"0.5,0.35000000000000003,0.2,0.45,0.1"
mono_hin_microsoft_mdeberta-v3-base_1,2.0,0.38762572407722473,0.3547175815433572,"0.5,0.35000000000000003,0.2,0.45,0.1"
mono_hin_microsoft_mdeberta-v3-base_1,3.0,0.3516695201396942,0.48451441249235466,"0.5,0.35000000000000003,0.2,0.45,0.1"
mono_hin_microsoft_mdeberta-v3-base_1,4.0,0.34469830989837646,0.5387223946541116,"0.5,0.35000000000000003,0.2,0.45,0.1"
mono_hin_microsoft_mdeberta-v3-base_1,5.0,0.34035149216651917,0.569571875891109,"0.5,0.35000000000000003,0.2,0.45,0.1"
mono_hin_microsoft_mdeberta-v3-base_1,5.0,0.34035149216651917,0.569571875891109,"0.5,0.35000000000000003,0.2,0.45,0.1"
mono_hin_microsoft_mdeberta-v3-base_1,5.0,0.32807135581970215,0.5447700206544306,"0.5,0.35000000000000003,0.2,0.45,0.1"
mono_ita_microsoft_mdeberta-v3-base_1,1.0,0.19463437795639038,0.0,"0.05,0.5,0.45,0.2,0.05"
mono_ita_microsoft_mdeberta-v3-base_1,2.0,0.16574521362781525,0.2013899613899614,"0.05,0.5,0.45,0.2,0.05"
mono_ita_microsoft_mdeberta-v3-base_1,3.0,0.14620177447795868,0.3652330296796944,"0.05,0.5,0.45,0.2,0.05"
mono_ita_microsoft_mdeberta-v3-base_1,4.0,0.1438876986503601,0.3691915484710032,"0.05,0.5,0.45,0.2,0.05"
mono_ita_microsoft_mdeberta-v3-base_1,5.0,0.1461721658706665,0.3743439535453577,"0.05,0.5,0.45,0.2,0.05"
mono_ita_microsoft_mdeberta-v3-base_1,5.0,0.1461721658706665,0.3743439535453577,"0.05,0.5,0.45,0.2,0.05"
mono_ita_microsoft_mdeberta-v3-base_1,5.0,0.1555185317993164,0.35713439757079446,"0.05,0.5,0.45,0.2,0.05"
mono_khm_microsoft_mdeberta-v3-base_1,1.0,0.1885751187801361,0.3317335527081668,"0.1,0.05,0.15000000000000002,0.6500000000000001,0.45"
mono_khm_microsoft_mdeberta-v3-base_1,2.0,0.1684000939130783,0.44598605098605104,"0.1,0.05,0.15000000000000002,0.6500000000000001,0.45"
mono_khm_microsoft_mdeberta-v3-base_1,3.0,0.16232606768608093,0.4175993511759935,"0.1,0.05,0.15000000000000002,0.6500000000000001,0.45"
mono_khm_microsoft_mdeberta-v3-base_1,4.0,0.18026995658874512,0.48692500990295107,"0.1,0.05,0.15000000000000002,0.6500000000000001,0.45"
mono_khm_microsoft_mdeberta-v3-base_1,5.0,0.18136470019817352,0.4786812215309809,"0.1,0.05,0.15000000000000002,0.6500000000000001,0.45"
mono_khm_microsoft_mdeberta-v3-base_1,5.0,0.18026995658874512,0.48692500990295107,"0.1,0.05,0.15000000000000002,0.6500000000000001,0.45"
mono_khm_microsoft_mdeberta-v3-base_1,5.0,0.1790977567434311,0.5381389526523437,"0.1,0.05,0.15000000000000002,0.6500000000000001,0.45"
mono_mya_microsoft_mdeberta-v3-base_1,1.0,0.32439762353897095,0.2749464950116888,"0.55,0.05,0.1,0.15000000000000002,0.25"
mono_mya_microsoft_mdeberta-v3-base_1,2.0,0.30248552560806274,0.3119127516778524,"0.55,0.05,0.1,0.15000000000000002,0.25"
mono_mya_microsoft_mdeberta-v3-base_1,3.0,0.2975952923297882,0.3136737303617099,"0.55,0.05,0.1,0.15000000000000002,0.25"
mono_mya_microsoft_mdeberta-v3-base_1,4.0,0.2851419150829315,0.3266869609335363,"0.55,0.05,0.1,0.15000000000000002,0.25"
mono_mya_microsoft_mdeberta-v3-base_1,5.0,0.28164082765579224,0.33114786161626314,"0.55,0.05,0.1,0.15000000000000002,0.25"
mono_mya_microsoft_mdeberta-v3-base_1,5.0,0.28164082765579224,0.33114786161626314,"0.55,0.05,0.1,0.15000000000000002,0.25"
mono_mya_microsoft_mdeberta-v3-base_1,5.0,0.2351795732975006,0.3761562646330859,"0.55,0.05,0.1,0.15000000000000002,0.25"
mono_nep_microsoft_mdeberta-v3-base_1,1.0,0.2852851152420044,0.026666666666666665,"0.1,0.7000000000000001,0.45,0.25,0.2"
mono_nep_microsoft_mdeberta-v3-base_1,2.0,0.25668472051620483,0.2457142857142857,"0.1,0.7000000000000001,0.45,0.25,0.2"
mono_nep_microsoft_mdeberta-v3-base_1,3.0,0.21721695363521576,0.48271526001705023,"0.1,0.7000000000000001,0.45,0.25,0.2"
mono_nep_microsoft_mdeberta-v3-base_1,4.0,0.20344050228595734,0.5216363891094196,"0.1,0.7000000000000001,0.45,0.25,0.2"
mono_nep_microsoft_mdeberta-v3-base_1,5.0,0.19982841610908508,0.5166174831136467,"0.1,0.7000000000000001,0.45,0.25,0.2"
mono_nep_microsoft_mdeberta-v3-base_1,5.0,0.20344050228595734,0.5216363891094196,"0.1,0.7000000000000001,0.45,0.25,0.2"
